"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 10 01:54:50 GMT 2023","Fri Nov 10 01:54:54 GMT 2023","4552","EPAM site","Chrome - Web UI","com.epam.tests.HeaderLocationTest","com.epam.tests.HeaderLocationTest","verifyLocationDisplayedOnAnyPages","[Location] Verify the display of Location button","Test cases: 577"
"broken","Fri Nov 10 01:58:53 GMT 2023","Fri Nov 10 01:58:53 GMT 2023","1","EPAM site","Chrome - Web UI","com.epam.tests.SearchTest","com.epam.tests.SearchTest","beforeMethod","beforeMethod",""
"failed","Fri Nov 10 01:58:55 GMT 2023","Fri Nov 10 01:59:00 GMT 2023","5005","EPAM site","Chrome - Web UI","com.epam.tests.HeaderMainNavigationTest","com.epam.tests.HeaderMainNavigationTest","verifyColorChangeOfMainNavigation","[Main Navigation] Verify color changing when hovering over menu item","Test cases: 585"
"passed","Fri Nov 10 01:54:48 GMT 2023","Fri Nov 10 01:54:50 GMT 2023","2014","EPAM site","Chrome - Web UI","com.epam.tests.SearchTest","com.epam.tests.SearchTest","verifyNoResultMessage","[Careers][Search] Verify the message if there is no search result","Test cases: 673"
"broken","Fri Nov 10 01:59:00 GMT 2023","Fri Nov 10 01:59:30 GMT 2023","30008","EPAM site","Chrome - Web UI","com.epam.tests.HeaderMainNavigationTest","com.epam.tests.HeaderMainNavigationTest","verifyLabelDisplayed","[Main Navigation] Verify showing label of menu item when hovering over","Test cases: 584"
"broken","Fri Nov 10 01:56:56 GMT 2023","Fri Nov 10 01:57:26 GMT 2023","30002","EPAM site","Chrome - Web UI","com.epam.tests.HeaderLocationTest","com.epam.tests.HeaderLocationTest","verifySwitchLocation","[Location] Verify the corresponding navigation link","Test cases: 575, 579"
"broken","Fri Nov 10 01:58:33 GMT 2023","Fri Nov 10 01:59:03 GMT 2023","30002","EPAM site","Chrome - Web UI","com.epam.tests.ContactUsTest","com.epam.tests.ContactUsTest","verifyContentOfContactUs","[Contact Us] Verify Contact Us page content","Test cases: 639, 642"
"failed","Fri Nov 10 01:56:29 GMT 2023","Fri Nov 10 01:56:36 GMT 2023","7216","EPAM site","Chrome - Web UI","com.epam.tests.HeaderLocationTest","com.epam.tests.HeaderLocationTest","verifySwitchLocation","[Location] Verify the corresponding navigation link","Test cases: 575, 579"
"passed","Fri Nov 10 01:56:13 GMT 2023","Fri Nov 10 01:56:18 GMT 2023","4730","EPAM site","Chrome - Web UI","com.epam.tests.HeaderLocationTest","com.epam.tests.HeaderLocationTest","verifySwitchLocation","[Location] Verify the corresponding navigation link","Test cases: 575, 579"
"broken","Fri Nov 10 01:57:27 GMT 2023","Fri Nov 10 01:57:57 GMT 2023","30005","EPAM site","Chrome - Web UI","com.epam.tests.HeaderLocationTest","com.epam.tests.HeaderLocationTest","verifySwitchLocation","[Location] Verify the corresponding navigation link","Test cases: 575, 579"
"skipped","Fri Nov 10 01:58:53 GMT 2023","Fri Nov 10 01:58:53 GMT 2023","0","EPAM site","Chrome - Web UI","com.epam.tests.SearchTest","com.epam.tests.SearchTest","verifySearchWithLocation","[Careers][Search] Verify that the user is able to search the jobs matching their selected location","Test cases: 669"
"passed","Fri Nov 10 01:55:12 GMT 2023","Fri Nov 10 01:55:18 GMT 2023","6216","EPAM site","Chrome - Web UI","com.epam.tests.HeaderLocationTest","com.epam.tests.HeaderLocationTest","verifyLocationDisplayedOnAnyPages","[Location] Verify the display of Location button","Test cases: 577"
"broken","Fri Nov 10 01:55:20 GMT 2023","Fri Nov 10 01:55:50 GMT 2023","30003","EPAM site","Chrome - Web UI","com.epam.tests.HeaderLocationTest","com.epam.tests.HeaderLocationTest","verifyLocationDisplayedOnAnyPages","[Location] Verify the display of Location button","Test cases: 577"
"passed","Fri Nov 10 01:54:47 GMT 2023","Fri Nov 10 01:54:47 GMT 2023","374","EPAM site","Chrome - Web UI","com.epam.tests.HeaderLocationTest","com.epam.tests.HeaderLocationTest","verifyLocationDefaultText","[Location] Verify default text on Location button","Test cases: 571"
"skipped","Fri Nov 10 01:57:22 GMT 2023","Fri Nov 10 01:57:22 GMT 2023","0","EPAM site","Chrome - Web UI","com.epam.tests.SearchTest","com.epam.tests.SearchTest","verifySearchWithFilterSearching","[Careers][Search] Verify that user is able to add the filter in searching","Test cases: 672"
"passed","Fri Nov 10 01:55:59 GMT 2023","Fri Nov 10 01:56:03 GMT 2023","4497","EPAM site","Chrome - Web UI","com.epam.tests.HeaderLocationTest","com.epam.tests.HeaderLocationTest","verifySwitchLocation","[Location] Verify the corresponding navigation link","Test cases: 575, 579"
