"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 14 02:17:13 GMT 2023","Wed Jun 14 02:17:17 GMT 2023","3252","EPAM site","Chrome - Web UI","com.epam.tests.HeaderMainNavigationTest","com.epam.tests.HeaderMainNavigationTest","verifyMainNavigationDisplay","verifyMainNavigationDisplay","Test case 542"
"passed","Wed Jun 14 02:16:35 GMT 2023","Wed Jun 14 02:16:41 GMT 2023","6912","EPAM site","Chrome - Web UI","com.epam.tests.HeaderMainNavigationTest","com.epam.tests.HeaderMainNavigationTest","verifyLocationDisplayedOnAnyPages","verifyLocationDisplayedOnAnyPages","Test case 577"
"passed","Wed Jun 14 02:16:36 GMT 2023","Wed Jun 14 02:16:52 GMT 2023","16656","EPAM site","Chrome - Web UI","com.epam.tests.SearchTest","com.epam.tests.SearchTest","verifySearchJobOfAllCountryAndSkill","verifySearchJobOfAllCountryAndSkill","Test case 666"
"passed","Wed Jun 14 02:16:31 GMT 2023","Wed Jun 14 02:16:32 GMT 2023","1181","EPAM site","Chrome - Web UI","com.epam.tests.HeaderLocationTest","com.epam.tests.HeaderLocationTest","verifyLocationDefaultText","verifyLocationDefaultText","Test case 571"
"broken","Wed Jun 14 02:19:17 GMT 2023","Wed Jun 14 02:19:47 GMT 2023","30001","EPAM site","Chrome - Web UI","com.epam.tests.HeaderLocationTest","com.epam.tests.HeaderLocationTest","verifySwitchLocation","verifySwitchLocation","Test case 575 + 579"
"passed","Wed Jun 14 02:17:27 GMT 2023","Wed Jun 14 02:17:30 GMT 2023","3045","EPAM site","Chrome - Web UI","com.epam.tests.HeaderLocationTest","com.epam.tests.HeaderLocationTest","verifySwitchLocation","verifySwitchLocation","Test case 575 + 579"
"broken","Wed Jun 14 02:18:17 GMT 2023","Wed Jun 14 02:18:47 GMT 2023","30002","EPAM site","Chrome - Web UI","com.epam.tests.HeaderLocationTest","com.epam.tests.HeaderLocationTest","verifySwitchLocation","verifySwitchLocation","Test case 575 + 579"
"passed","Wed Jun 14 02:16:43 GMT 2023","Wed Jun 14 02:16:49 GMT 2023","5355","EPAM site","Chrome - Web UI","com.epam.tests.HeaderMainNavigationTest","com.epam.tests.HeaderMainNavigationTest","verifyLocationDisplayedOnAnyPages","verifyLocationDisplayedOnAnyPages","Test case 577"
"broken","Wed Jun 14 02:18:17 GMT 2023","Wed Jun 14 02:18:47 GMT 2023","30002","EPAM site","Chrome - Web UI","com.epam.tests.SearchTest","com.epam.tests.SearchTest","verifySearchWithFilterSearching","verifySearchWithFilterSearching","Test case 672"
"passed","Wed Jun 14 02:17:23 GMT 2023","Wed Jun 14 02:17:25 GMT 2023","2020","EPAM site","Chrome - Web UI","com.epam.tests.HeaderLocationTest","com.epam.tests.HeaderLocationTest","verifySwitchLocation","verifySwitchLocation","Test case 575 + 579"
"broken","Wed Jun 14 02:18:47 GMT 2023","Wed Jun 14 02:19:17 GMT 2023","30001","EPAM site","Chrome - Web UI","com.epam.tests.HeaderLocationTest","com.epam.tests.HeaderLocationTest","verifySwitchLocation","verifySwitchLocation","Test case 575 + 579"
